ID_Environmental,OTU_10,OTU_24,OTU_17316,OTU_124,OTU_196,OTU_111,OTU_16,OTU_20,OTU_198,OTU_146,OTU_28942,OTU_161,OTU_115,OTU_5864,OTU_3293,OTU_62,OTU_777,OTU_288,OTU_352,OTU_937,OTU_6567,OTU_687,OTU_68,OTU_131,OTU_102,OTU_81,OTU_371,OTU_734,OTU_709,OTU_45,OTU_74,OTU_60,OTU_794,OTU_8182,OTU_5974,OTU_109,OTU_443,OTU_104,OTU_41,OTU_338,OTU_123,OTU_385,OTU_35370,OTU_11839,OTU_56,OTU_700,OTU_202,OTU_531,OTU_3018,OTU_310,OTU_1110,OTU_130,OTU_3921,OTU_9326,OTU_1534,OTU_466,OTU_1141,OTU_22,OTU_255,OTU_249,OTU_26,OTU_76,OTU_4343,OTU_343,OTU_18949,OTU_1758,OTU_157,OTU_17814,OTU_264,OTU_107,OTU_75,OTU_24244,OTU_17160,OTU_2940,OTU_173,OTU_41795,OTU_137,OTU_9648,OTU_899,OTU_98,OTU_191,OTU_138,OTU_6625,OTU_9846,OTU_6640,OTU_12506,OTU_3161,OTU_1008,OTU_117,OTU_727,OTU_30,OTU_863,OTU_212,OTU_4995,OTU_2811,OTU_225,OTU_186,OTU_144,OTU_4497,OTU_1517,OTU_454,OTU_354,OTU_1529,OTU_4735,OTU_1981,OTU_638,OTU_71,OTU_52,OTU_323,OTU_297,OTU_22664,OTU_2859,OTU_423,OTU_589,OTU_508,OTU_11937,OTU_42268,OTU_7081,OTU_193,OTU_940,OTU_40882,OTU_170,OTU_205,OTU_3072,OTU_67,OTU_142,OTU_6462,OTU_286,OTU_327,OTU_682,OTU_228,OTU_265,OTU_254,OTU_6879,OTU_7783,OTU_13072,OTU_854,OTU_132,OTU_110,OTU_335,OTU_8934,OTU_6526,OTU_119,OTU_116,OTU_450,OTU_38515,OTU_417,OTU_3109,OTU_316,OTU_332,OTU_19226,OTU_294,OTU_270,OTU_94,OTU_494,OTU_344,OTU_2568,OTU_83,OTU_359,OTU_9659,OTU_1412,OTU_710,OTU_6018,OTU_1181,OTU_35,OTU_5201,OTU_5164,OTU_262,OTU_416,OTU_1233,OTU_7213,OTU_5482,OTU_214,OTU_1416,OTU_1459,OTU_279,OTU_253,OTU_238,OTU_10810,OTU_1282,OTU_18647,OTU_2372,OTU_337,OTU_655,OTU_42608,OTU_199,OTU_424,OTU_2813,OTU_151,OTU_154,OTU_438,OTU_414,OTU_407,OTU_1384,OTU_5987,OTU_2916,OTU_92,OTU_285,OTU_165,OTU_783,OTU_2128,OTU_349,OTU_662,OTU_2106,OTU_326,OTU_22557,OTU_784,OTU_236,OTU_203,OTU_28492,OTU_2592,OTU_37593,OTU_14640,OTU_1524,OTU_156,OTU_184,OTU_24926,OTU_7748,OTU_6820,OTU_27847,OTU_25205,OTU_672,OTU_701,OTU_12047,OTU_633,OTU_147,OTU_12102,OTU_572,OTU_27975,OTU_135,OTU_36249,OTU_301,OTU_302,OTU_20918,OTU_5959,OTU_10913,OTU_120,OTU_103,OTU_5357,OTU_6387,OTU_7247,OTU_33045,OTU_47,OTU_23,OTU_18203,OTU_2634,OTU_12273,OTU_213,OTU_31027,OTU_222,OTU_391,OTU_28747,OTU_290,OTU_160,OTU_1748,OTU_26184,OTU_2226,OTU_298,OTU_30959,OTU_1087,OTU_613,OTU_70,OTU_3213,OTU_503,OTU_3504,OTU_1770,OTU_16719,OTU_3704,OTU_599,OTU_86,OTU_259,OTU_33,OTU_25687,OTU_1817,OTU_18635,OTU_860,OTU_766,OTU_25101,OTU_1891,OTU_18910,OTU_50,OTU_43364,OTU_11266,OTU_693,OTU_4034,OTU_2172,OTU_42001,OTU_960,OTU_564,OTU_800,OTU_3542,OTU_5178,OTU_24690,OTU_1731,OTU_512,OTU_881,OTU_26152,OTU_1322,OTU_39105,OTU_209,OTU_483,OTU_519,OTU_7973,OTU_207,OTU_1589,OTU_1614,OTU_811,OTU_20754,OTU_752,OTU_10813,OTU_2073,OTU_22324,OTU_217,OTU_287,OTU_34164,OTU_698,OTU_2784,OTU_36189,OTU_7421,OTU_139,OTU_1019,OTU_1715,OTU_912,OTU_300,OTU_2676,OTU_18652,OTU_341,OTU_1025,OTU_379,OTU_1139,OTU_1078,OTU_1600,OTU_5704,OTU_7385,OTU_447,OTU_40042,OTU_1562,OTU_26011,OTU_935,OTU_1574,OTU_1273,OTU_208,OTU_21267,OTU_627,OTU_435,OTU_257,OTU_1212,OTU_24223,OTU_59,OTU_9452,OTU_439,OTU_14779,OTU_188,OTU_631,OTU_15001,OTU_6457,OTU_8642,OTU_307,OTU_1131,OTU_11503,OTU_292,OTU_1657,OTU_605,OTU_21850,OTU_445,OTU_21325,OTU_1164,OTU_7013,OTU_1195,OTU_21010,OTU_477,OTU_229,OTU_69,OTU_176,OTU_2920,OTU_835,OTU_762,OTU_660,OTU_877,OTU_35535,OTU_243,OTU_810,OTU_36092,OTU_5857,OTU_11827,OTU_541,OTU_8853,OTU_552,OTU_26244,OTU_3116,OTU_5921,OTU_19665,OTU_4466,OTU_8266,OTU_639,OTU_37016,OTU_2206,OTU_9832,OTU_348,OTU_397,OTU_654,OTU_14638,OTU_461,OTU_16330,OTU_29171,OTU_2778,OTU_3021,OTU_827,OTU_1267,OTU_595,OTU_640,OTU_731,OTU_402,OTU_1020,OTU_330,OTU_27201,OTU_4130,OTU_22252,OTU_16002,OTU_3122,OTU_808,OTU_340,OTU_3279,OTU_41662,OTU_18050,OTU_567,OTU_2329,OTU_2630,OTU_13249,OTU_93,OTU_526,OTU_971,OTU_4842,OTU_277,OTU_383,OTU_590,OTU_7537,OTU_4351,OTU_3012,OTU_476,OTU_38449,OTU_458,OTU_39447,OTU_560,OTU_369,OTU_3527,OTU_25497,OTU_272,OTU_743,OTU_1475,OTU_2532,OTU_1866,OTU_27162,OTU_17730,OTU_4226,OTU_9257,OTU_1474,OTU_19940,OTU_2065,OTU_1104,OTU_702,OTU_588,OTU_695,OTU_6158,OTU_7504,OTU_2527,OTU_2844,OTU_2038,OTU_1539,OTU_42423,OTU_23293,OTU_2097,OTU_413,OTU_816,OTU_543,OTU_22401,OTU_40614,OTU_26725,OTU_2030,OTU_158,OTU_149,OTU_89,OTU_234,OTU_4829,OTU_4719,OTU_4809,OTU_7634,OTU_347,OTU_496,OTU_210,OTU_5832,OTU_528,OTU_1325,OTU_2511,OTU_1302,OTU_1156,OTU_7962,OTU_26721,OTU_5515,OTU_9207,OTU_1637,OTU_206,OTU_7807,OTU_20167,OTU_3763,OTU_998,OTU_618,OTU_961,OTU_3160,OTU_37856,OTU_882
70,41,27,25,32,11,15,99,84,10,14,21,30,12,18,7,11,6,2,29,13,14,2,16,26,4,5,29,6,4,9,33,23,15,0,4,7,14,16,4,48,2,12,11,187,5,7,12,5,9,22,31,1,4,8,7,13,4,36,47,70,163,7,9,6,31,13,8,14,0,117,33,4,3,7,36,65,0,3,1,41,72,7,13,14,16,13,1,4,28,38,3,7,5,2,10,6,9,9,0,63,8,8,13,14,3,4,65,0,4,12,9,3,3,9,9,8,4,15,1,11,2,1,0,5,8,7,13,19,1,134,11,10,13,26,0,3,2,53,4,0,5,1,16,1,10,5,6,20,5,6,14,8,20,4,4,1,2,55,6,8,3,8,4,0,86,12,1,5,9,2,12,21,3,1,2,12,2,4,7,0,3,42,6,13,7,2,3,4,6,2,54,1,5,0,4,8,1,5,15,5,4,49,2,9,4,4,1,2,13,6,16,5,0,4,31,2,11,6,59,12,3,6,31,1,8,0,13,3,4,8,12,0,0,1,3,3,0,4,8,24,16,0,75,20,23,0,6,0,3,11,5,29,3,1,1,8,5,1,4,3,7,2,23,57,5,0,5,3,2,70,19,0,53,0,3,1,1,2,2,0,88,8,3,2,1,8,1,2,4,22,21,2,4,5,2,5,6,0,74,11,3,7,0,6,0,3,17,4,2,4,1,7,3,6,13,9,2,1,1,2,13,15,12,0,3,4,3,2,11,14,2,1,4,7,1,13,1,2,5,17,26,14,8,4,2,4,5,0,14,11,1,20,1,4,1,2,5,36,7,1,0,7,5,6,9,6,3,5,2,4,19,1,18,2,11,5,4,2,8,27,0,26,9,7,3,0,3,8,1,3,1,2,4,7,4,2,0,1,35,12,2,7,0,1,2,3,1,1,3,16,1,4,1,0,5,20,2,1,1,0,3,1,1,5,5,0,0,1,0,17,2,0,2,0,3,1,3,1,10,4,5,1,23,10,2,0,1,3,4,6,6,0,1,4,1,1,17,3,12,9,3,1,0,0,2,0,0,2,1,5,1,10,3,4,3,0,10,1,1,2,0,0,4,2,2,3,5,30,5,4,9,17,12,1,2,1,2,0,1,3,0,30,0,2,0,2,0,1,2,3,0
71,72,14,37,26,27,17,95,108,13,11,12,10,4,17,66,7,2,3,35,14,3,5,28,11,1,10,26,29,0,3,26,34,4,1,2,14,15,4,0,32,2,10,7,189,3,7,13,3,2,13,17,6,10,3,7,7,8,13,27,92,79,8,23,3,10,11,3,7,0,102,20,3,24,0,30,13,0,3,3,45,58,2,32,16,5,7,1,4,23,31,0,12,5,1,8,4,6,9,9,64,8,6,7,14,10,3,126,6,20,1,8,6,7,2,17,7,8,17,3,6,22,3,2,0,54,4,23,8,3,27,9,11,29,10,2,8,2,75,2,8,12,1,12,12,35,11,3,9,7,9,25,9,9,1,6,1,5,48,5,0,1,2,9,8,144,11,1,3,7,1,24,45,2,4,6,13,1,3,16,0,1,37,13,7,15,2,7,3,1,2,30,2,5,3,7,8,3,2,7,13,6,33,10,23,5,3,3,1,12,12,22,0,1,6,25,4,14,3,90,17,10,2,17,12,0,0,62,1,4,1,15,1,3,8,0,0,0,0,10,8,3,2,28,2,23,5,14,2,11,13,20,46,2,2,3,4,1,6,22,6,3,2,19,86,7,2,7,4,1,26,1,3,12,0,5,2,0,1,2,2,87,12,0,3,1,0,1,0,9,23,11,1,4,3,3,1,0,2,116,20,8,6,5,5,6,10,27,1,5,4,1,0,0,5,12,2,3,3,2,4,12,8,8,1,1,1,1,1,5,13,0,5,7,6,1,2,1,3,0,56,5,1,5,0,5,0,2,1,5,27,0,27,0,0,2,1,6,14,12,21,0,2,5,4,0,16,0,8,1,15,10,14,18,12,12,6,0,1,2,4,0,45,1,9,4,0,5,6,1,3,0,4,3,2,22,0,2,3,60,2,3,1,2,6,5,3,1,3,3,16,1,2,0,0,1,3,1,3,2,1,8,1,4,4,1,1,5,1,2,42,0,3,19,4,15,2,4,0,0,0,3,1,15,3,4,2,2,0,0,4,6,1,1,1,0,0,22,8,14,1,1,0,0,0,0,1,0,3,1,1,3,1,0,1,5,6,7,3,1,0,7,0,2,1,4,2,3,8,21,27,7,0,5,2,2,1,0,0,0,1,3,13,0,8,4,1,7,2,3,0,0
72,120,85,23,13,30,37,120,113,15,5,25,14,1,12,125,3,15,14,40,12,7,2,38,45,8,20,52,8,4,5,20,16,9,4,10,17,5,7,2,64,5,4,9,144,0,5,6,3,2,15,11,5,9,9,4,14,5,2,38,107,7,4,20,1,25,9,2,8,0,112,11,4,30,2,61,20,2,0,2,16,39,2,27,20,10,7,4,4,38,40,1,21,1,6,3,5,3,2,5,36,11,7,18,5,8,2,88,4,9,14,9,4,4,7,2,3,5,9,12,11,36,3,0,3,0,1,36,8,6,21,7,7,36,8,0,5,5,73,2,29,7,0,2,16,30,8,1,4,2,38,20,9,7,3,0,0,0,41,4,0,3,8,10,3,42,6,2,0,7,1,69,37,0,1,2,3,4,2,2,0,2,8,0,10,58,2,5,1,6,0,10,6,4,3,11,2,7,3,12,11,6,49,16,53,8,1,2,0,65,91,34,2,10,4,7,62,5,8,27,21,4,0,11,3,0,0,31,2,3,1,25,0,0,1,3,3,0,0,41,39,3,0,4,10,10,11,4,1,3,0,22,29,0,5,0,0,2,3,27,4,1,1,3,11,4,1,4,5,1,16,0,0,16,0,16,9,0,0,2,0,8,1,0,0,0,2,3,0,18,8,21,0,15,5,1,0,1,1,21,8,4,1,13,2,12,14,1,2,0,4,4,0,1,1,5,2,3,4,2,13,11,0,16,0,3,2,1,2,0,10,0,4,22,1,1,1,11,6,3,12,0,3,7,13,8,0,1,0,3,27,1,20,8,2,1,1,3,9,6,9,1,0,0,15,6,17,2,6,3,7,1,18,10,16,0,12,1,0,0,6,0,72,1,6,2,4,4,0,2,7,0,4,0,1,21,5,3,4,21,9,5,8,1,5,0,1,2,2,1,1,1,2,0,5,0,8,4,10,1,2,14,0,6,6,1,5,2,0,1,28,0,0,14,0,5,1,0,0,3,0,2,0,9,5,2,0,2,0,0,0,2,0,1,0,0,4,14,7,5,0,5,1,0,6,1,5,0,1,0,1,10,0,2,1,2,3,1,1,2,0,6,0,0,0,3,1,2,3,37,41,23,0,0,7,0,1,4,0,0,0,2,7,1,12,3,2,4,12,0,3,0
73,62,37,70,34,36,16,95,152,13,11,23,8,7,18,52,7,11,6,50,18,4,4,31,23,12,14,49,3,3,8,33,44,33,1,6,8,8,5,10,49,5,2,13,180,8,7,8,2,9,25,30,3,3,9,14,12,6,31,67,119,20,3,17,6,50,14,2,9,3,97,12,9,5,5,27,16,0,4,1,45,55,3,27,12,10,8,2,4,39,55,2,22,12,6,10,12,6,5,5,66,9,12,11,10,1,3,66,2,4,16,4,4,5,7,4,14,5,8,3,12,7,4,1,3,19,16,34,17,2,77,18,2,21,19,1,3,4,93,9,0,10,2,33,6,3,17,2,20,2,36,39,16,17,0,3,0,7,72,6,4,6,3,4,4,60,36,3,3,8,3,27,27,3,1,2,13,2,6,8,0,0,28,3,4,4,2,9,4,9,5,56,6,8,4,9,25,0,5,6,14,1,34,1,10,6,12,0,1,14,5,16,7,1,1,42,5,4,17,59,21,8,3,49,4,8,0,25,1,4,11,33,1,3,1,2,3,1,3,8,24,21,1,148,16,15,3,3,1,0,11,15,29,4,1,6,8,3,3,20,4,10,1,26,23,10,1,6,4,4,21,30,1,76,3,9,3,5,2,4,2,78,2,4,4,0,1,7,4,10,30,9,0,6,3,2,1,3,1,96,6,3,12,14,4,2,17,12,5,3,3,6,13,0,0,11,2,0,2,0,1,7,6,14,1,3,1,0,1,8,11,0,2,6,3,1,10,0,4,2,11,22,16,3,19,9,0,0,1,14,32,4,27,0,5,4,2,8,82,6,6,2,1,12,19,8,6,6,14,1,10,14,2,19,2,11,9,2,3,3,12,0,37,19,10,5,0,2,1,3,2,0,1,3,3,12,0,11,10,17,19,11,2,0,2,0,3,3,0,4,39,4,0,2,0,4,3,13,2,1,0,20,0,5,3,7,4,0,0,0,21,2,1,24,0,2,1,2,5,9,1,4,1,23,27,0,0,2,1,12,5,0,0,2,1,2,2,12,5,13,15,1,0,2,0,0,2,0,6,0,0,0,4,1,1,5,0,7,1,0,4,1,2,3,5,0,0,6,5,6,16,10,3,11,1,2,2,4,2,1,3,0,16,11,11,1,7,3,6,0,1,2
74,35,23,29,34,15,14,158,78,8,22,39,32,10,16,12,21,9,4,52,20,3,4,79,21,8,9,41,1,3,5,24,29,16,2,3,9,9,13,0,47,5,3,3,178,12,12,8,10,9,22,25,1,1,2,25,13,23,9,48,132,31,1,14,7,35,17,4,9,0,104,18,12,1,7,22,17,1,23,13,21,61,11,18,40,14,8,5,4,41,21,0,33,7,6,9,7,7,0,1,63,1,10,26,11,5,4,34,5,2,16,3,0,0,1,4,10,8,22,5,21,2,2,0,2,2,15,21,5,4,105,6,1,13,8,1,9,1,122,16,0,3,0,11,6,2,23,1,16,4,31,42,11,32,3,4,0,3,88,10,1,1,3,1,1,12,14,2,0,5,4,9,19,14,2,0,12,2,5,1,1,0,27,0,6,2,1,7,0,4,5,51,5,12,14,15,5,4,6,14,9,2,12,0,44,3,4,1,1,20,3,10,3,4,2,11,5,1,9,63,16,7,9,95,2,0,0,10,2,22,0,34,1,7,0,1,10,0,5,13,22,38,4,67,22,15,3,4,1,2,1,2,14,0,0,7,2,8,0,11,10,22,1,19,7,4,5,7,0,3,2,33,1,173,0,9,3,2,0,2,1,38,18,2,4,0,3,3,0,6,34,15,0,9,1,0,3,0,3,72,2,1,13,1,7,2,14,1,1,0,0,7,0,6,2,13,3,0,3,1,1,24,15,14,2,4,0,2,1,14,44,0,1,1,2,1,11,5,1,4,1,1,2,15,8,1,0,1,2,13,71,16,12,0,1,3,4,1,68,1,18,4,2,4,9,16,21,10,10,1,1,1,1,16,0,1,4,1,0,4,19,0,16,16,4,7,3,0,0,7,2,1,2,1,11,1,0,8,6,0,15,10,0,0,4,1,2,2,1,2,18,1,3,8,5,2,8,4,1,1,2,49,2,4,4,24,1,0,0,2,3,0,0,25,0,0,1,0,4,5,7,5,4,36,20,0,3,3,0,1,0,1,1,6,1,0,0,1,2,20,10,4,0,1,2,0,0,0,3,2,2,0,4,3,0,7,1,1,2,0,0,1,2,5,1,0,3,0,2,0,5,14,2,10,0,0,0,0,0,1,0,2,19,5,4,0,0,1,8,0,0,0
75,82,48,40,23,23,26,90,80,15,10,28,15,6,7,7,5,7,7,73,12,11,2,39,8,6,9,23,4,2,9,18,46,17,1,7,7,7,4,8,59,3,1,7,214,11,8,16,3,4,26,20,5,2,7,11,14,15,42,37,64,20,6,6,3,38,11,6,7,1,96,26,3,8,4,25,23,1,11,4,53,68,11,36,16,19,21,6,7,35,48,4,11,3,9,5,10,6,7,3,71,10,0,15,25,6,4,106,5,7,1,9,8,4,8,12,7,6,17,6,7,15,5,1,0,24,15,31,15,6,98,10,9,47,23,0,15,1,84,5,0,12,1,34,30,13,18,0,11,7,22,36,12,29,4,3,4,7,27,7,4,0,3,6,5,67,18,5,4,10,2,9,14,8,6,1,12,1,4,5,1,0,19,4,6,1,3,6,2,13,2,45,13,9,1,9,19,6,11,10,17,2,54,1,21,1,3,2,3,31,6,15,2,2,2,28,7,15,11,57,7,16,5,36,3,5,3,34,2,3,4,14,2,4,1,3,4,0,3,18,14,11,1,39,14,19,0,4,1,3,6,31,15,1,0,5,1,4,11,3,10,6,3,23,22,11,0,7,3,1,35,16,0,63,0,11,0,3,3,3,1,76,18,2,3,1,2,0,3,8,30,13,1,6,4,1,2,1,0,67,9,2,10,6,5,3,21,8,1,0,5,2,1,3,5,10,4,1,5,2,0,15,3,27,4,1,3,0,1,3,48,0,1,14,3,0,9,1,3,8,44,25,6,12,26,7,1,0,0,18,34,5,18,1,2,3,3,5,48,6,5,1,4,18,12,6,24,4,10,5,8,11,1,13,0,9,9,3,2,1,16,0,39,8,8,3,2,6,2,2,3,0,4,1,3,14,0,4,6,15,11,7,7,1,12,6,2,4,0,5,30,3,2,8,3,4,1,10,5,0,2,31,0,7,9,5,8,2,0,1,23,2,0,36,3,4,3,2,1,4,0,3,8,13,7,0,2,4,0,8,6,7,1,1,0,1,5,12,3,26,16,1,0,0,0,1,2,1,2,4,2,0,2,3,0,8,1,6,1,0,0,1,0,2,2,6,3,2,15,13,7,20,2,10,5,0,1,1,2,1,4,0,10,18,15,5,2,0,5,4,0,2
76,126,35,32,57,26,14,150,49,24,32,40,33,16,18,1,12,34,3,64,24,6,4,38,11,10,31,33,1,5,6,24,85,22,1,2,11,5,23,3,87,7,2,2,211,22,12,24,5,5,8,32,5,1,12,39,20,17,49,30,116,28,3,7,15,34,20,8,1,7,109,5,7,1,3,17,60,3,4,6,37,75,19,28,74,30,34,6,3,79,25,6,29,17,10,9,5,8,0,0,90,4,16,11,23,8,3,20,0,1,17,7,3,4,3,1,3,10,26,6,4,6,2,0,0,4,16,25,5,8,149,16,6,82,5,2,9,4,108,16,0,10,1,44,7,8,22,3,16,2,36,59,4,43,6,2,1,4,49,13,12,5,7,4,3,10,31,1,6,0,0,14,19,5,3,0,5,0,0,1,0,0,20,0,4,3,0,14,0,2,1,47,12,10,16,11,33,5,18,13,7,1,8,3,38,4,5,2,0,28,1,13,15,3,2,2,2,3,18,17,7,50,10,70,2,4,4,14,0,9,5,60,0,7,0,11,5,1,12,6,31,43,3,23,34,18,0,2,1,0,1,15,10,5,0,11,3,4,12,3,4,17,2,7,6,2,3,15,1,4,4,32,0,74,1,7,2,2,1,2,0,13,8,29,0,0,1,5,0,4,19,18,0,8,3,2,8,4,1,23,1,1,7,0,2,0,26,0,1,0,0,5,3,5,0,9,1,0,5,2,2,29,2,7,1,2,2,4,2,3,32,1,0,2,7,0,16,0,2,1,6,21,4,9,17,1,1,3,3,13,98,15,13,0,3,2,0,3,176,2,2,4,7,3,8,19,48,11,4,2,0,1,0,5,0,0,2,0,0,3,11,0,5,5,1,9,4,0,1,2,4,1,2,0,6,0,0,38,3,0,2,10,1,0,4,0,1,2,4,2,14,1,3,15,0,1,1,7,1,0,1,102,1,2,17,13,4,0,0,2,27,12,0,37,0,0,1,2,2,7,0,6,0,20,4,0,2,1,1,0,0,2,3,3,2,0,1,3,4,26,27,1,0,1,0,0,0,0,4,3,3,0,3,5,8,4,0,1,2,0,0,1,1,4,0,1,2,2,2,3,5,6,0,8,2,0,1,2,0,1,2,1,6,3,5,0,3,6,4,1,0,1
77,101,0,6,44,2,28,76,172,0,7,4,44,0,8,27,4,18,0,35,6,0,6,30,21,1,0,6,6,2,1,12,26,0,1,3,18,0,5,0,47,8,0,1,114,0,31,16,1,3,17,5,1,2,1,2,10,1,8,6,107,220,8,17,6,19,10,6,1,0,79,10,4,35,7,91,17,0,10,1,3,13,0,34,23,6,9,9,3,28,42,1,2,3,2,3,2,1,4,0,37,11,0,4,3,28,13,136,7,30,6,3,13,5,12,2,4,10,7,10,19,28,0,0,2,0,0,51,8,3,19,3,29,20,0,0,23,3,31,0,10,9,0,0,2,28,14,0,1,2,2,7,13,4,4,3,0,3,22,0,0,0,4,14,5,15,0,1,0,0,0,29,58,3,0,2,2,5,0,8,0,1,9,5,0,22,5,7,0,2,0,36,0,1,0,3,0,0,15,13,7,2,18,6,36,3,0,0,0,38,19,32,8,0,0,1,5,12,1,63,25,11,0,4,2,0,0,14,0,2,0,5,0,0,13,1,1,0,0,32,13,0,3,12,0,15,4,6,0,6,0,20,9,0,1,0,0,3,1,4,1,0,6,0,67,0,0,4,2,0,0,0,0,2,0,6,1,0,2,1,1,27,0,0,6,0,0,4,0,6,1,13,1,16,0,0,1,1,2,20,1,1,0,7,7,16,25,12,0,0,8,2,0,0,3,2,2,0,2,5,3,7,2,1,1,4,0,0,0,0,2,0,0,5,1,0,5,1,4,0,10,0,0,1,0,4,0,0,0,7,8,0,67,0,0,1,3,0,2,42,11,0,0,0,0,0,31,0,3,0,2,10,14,23,28,0,5,2,0,0,0,0,65,0,0,0,0,2,0,0,4,0,12,3,0,18,2,0,12,197,1,0,0,3,1,0,0,0,4,0,0,1,0,0,0,1,9,1,3,2,1,4,1,4,6,0,0,0,0,0,123,3,4,2,0,5,0,0,0,3,0,1,3,14,1,0,0,1,0,0,0,4,0,4,0,0,0,39,0,3,0,0,3,0,1,0,3,0,1,0,0,0,0,1,0,1,4,17,0,0,0,6,0,0,0,2,0,0,0,80,8,0,0,15,13,0,1,0,4,0,0,0,1,0,10,1,1,2,7,1,1,0
78,64,55,31,37,19,22,102,80,24,26,27,40,15,25,23,10,5,2,49,24,3,3,33,13,10,8,29,6,1,11,16,37,10,4,0,9,9,12,8,40,1,2,24,185,17,6,13,5,10,24,17,2,4,5,22,16,6,8,55,164,38,5,6,9,11,18,15,18,1,69,18,9,0,22,31,38,1,6,6,46,52,8,18,11,20,14,2,3,27,60,1,15,3,2,7,9,19,3,2,69,8,11,7,16,11,4,80,2,3,3,8,4,1,5,13,4,9,24,1,14,8,2,3,3,31,9,31,10,6,47,12,8,43,15,2,17,1,143,19,1,8,2,25,6,13,7,3,9,2,16,16,9,25,6,7,1,1,32,14,0,4,7,9,5,64,16,4,8,6,1,4,28,2,4,1,11,6,4,3,2,1,26,0,5,2,2,16,2,0,1,40,9,7,12,9,24,4,7,11,5,7,56,1,21,7,5,0,3,22,5,11,6,2,13,15,6,4,5,58,8,10,15,48,4,4,1,24,2,10,5,39,1,1,0,4,7,0,3,13,10,12,4,53,30,30,2,6,0,3,10,20,18,1,2,7,4,1,10,12,8,9,1,28,9,8,2,8,3,0,38,22,0,68,3,7,0,0,1,3,3,64,8,2,1,0,5,2,3,7,23,11,0,10,0,1,5,1,0,25,8,1,10,6,3,3,12,5,2,2,1,6,1,3,4,14,1,3,1,4,0,22,2,11,2,5,0,1,1,11,30,3,1,2,2,7,6,2,3,4,10,44,8,5,18,1,2,1,2,21,26,6,19,0,4,4,2,2,51,4,13,0,2,13,18,8,15,5,18,7,3,9,1,6,2,7,4,3,2,3,28,0,34,3,3,5,4,3,1,3,1,1,5,2,8,6,0,6,9,5,13,16,6,0,4,1,1,2,2,3,22,1,2,7,0,4,0,1,4,1,3,29,2,4,8,8,3,0,2,4,26,11,1,46,0,1,1,0,1,12,1,3,3,8,4,2,3,4,1,7,2,3,2,3,2,0,4,22,8,13,8,2,0,1,1,1,2,1,1,2,2,1,6,12,5,1,2,5,1,0,2,0,1,3,1,4,0,2,17,12,9,20,10,7,1,4,4,4,0,0,4,1,5,7,6,5,2,1,7,1,0,4
79,116,49,40,41,39,46,82,171,41,19,30,23,4,23,40,5,3,0,56,27,7,6,68,12,6,17,27,13,1,5,22,61,11,4,14,13,13,6,2,50,4,3,16,185,11,23,29,3,7,19,21,4,4,7,6,19,8,1,39,109,7,12,6,4,16,12,10,11,2,46,18,5,6,10,35,23,1,3,4,47,47,5,29,17,2,20,6,5,24,60,11,25,9,9,9,9,2,14,8,65,9,6,11,13,16,2,114,4,2,1,10,7,4,8,18,14,2,14,11,8,24,1,2,1,45,4,39,17,8,44,18,11,56,21,2,15,3,66,8,0,7,3,9,33,20,12,5,8,2,43,31,5,17,1,3,0,11,44,11,2,3,3,7,5,67,15,0,4,15,0,16,23,1,3,5,8,4,4,6,2,2,24,1,8,5,4,7,5,11,6,22,2,7,0,8,7,13,7,11,26,3,46,2,22,3,3,1,0,21,12,36,2,2,3,13,9,10,17,48,7,8,0,41,3,2,1,52,2,5,0,25,0,1,0,1,0,0,3,31,6,8,3,44,6,15,8,0,1,0,3,44,16,2,2,2,11,6,9,22,3,3,2,12,12,9,0,7,2,2,41,2,0,58,10,7,14,2,0,4,0,64,8,0,5,3,4,2,3,34,17,8,4,13,0,1,0,1,2,54,13,7,10,16,0,5,20,1,4,3,3,3,0,0,5,10,4,1,8,3,5,8,4,19,3,9,2,1,2,3,18,5,3,9,5,0,12,1,1,4,16,14,13,0,12,3,0,0,1,13,26,0,26,0,4,9,1,3,28,9,6,0,2,3,31,4,19,5,14,1,8,12,5,7,3,7,9,6,1,5,6,0,71,4,12,4,1,3,2,4,2,0,5,4,8,15,2,2,4,15,16,9,5,3,3,3,2,5,2,3,18,3,3,0,10,1,3,2,0,1,2,24,0,0,3,4,8,4,0,4,49,1,4,46,1,4,6,0,3,11,0,6,1,3,3,0,3,2,2,8,2,9,0,2,2,0,3,12,10,25,5,2,0,2,2,0,6,0,5,0,2,1,0,3,3,9,12,4,1,0,0,7,0,3,7,7,3,4,8,22,22,7,1,3,5,2,0,2,9,2,1,1,3,17,17,8,1,9,3,2,0,2
